,date,month,hour,holiday,weekday,Member type,count
27487,2019-08-14,August,19,No,Wednesday,Member,877
27488,2019-08-14,August,20,No,Wednesday,Casual,69
27489,2019-08-14,August,20,No,Wednesday,Member,608
27490,2019-08-14,August,21,No,Wednesday,Casual,65
27491,2019-08-14,August,21,No,Wednesday,Member,357
27492,2019-08-14,August,22,No,Wednesday,Casual,52
27493,2019-08-14,August,22,No,Wednesday,Member,216
27494,2019-08-14,August,23,No,Wednesday,Casual,16
27495,2019-08-14,August,23,No,Wednesday,Member,123
27496,2019-08-15,August,0,No,Thursday,Casual,8
27497,2019-08-15,August,0,No,Thursday,Member,52
27498,2019-08-15,August,1,No,Thursday,Casual,4
27499,2019-08-15,August,1,No,Thursday,Member,24
27500,2019-08-15,August,2,No,Thursday,Casual,3
27501,2019-08-15,August,2,No,Thursday,Member,13
27502,2019-08-15,August,3,No,Thursday,Casual,1
27503,2019-08-15,August,3,No,Thursday,Member,3
27504,2019-08-15,August,4,No,Thursday,Casual,1
27505,2019-08-15,August,4,No,Thursday,Member,24
27506,2019-08-15,August,5,No,Thursday,Casual,6
27507,2019-08-15,August,5,No,Thursday,Member,104
27508,2019-08-15,August,6,No,Thursday,Casual,6
27509,2019-08-15,August,6,No,Thursday,Member,338
27510,2019-08-15,August,7,No,Thursday,Casual,19
27511,2019-08-15,August,7,No,Thursday,Member,810
27512,2019-08-15,August,8,No,Thursday,Casual,36
27513,2019-08-15,August,8,No,Thursday,Member,1250
27514,2019-08-15,August,9,No,Thursday,Casual,33
27515,2019-08-15,August,9,No,Thursday,Member,638
27516,2019-08-15,August,10,No,Thursday,Casual,64
27517,2019-08-15,August,10,No,Thursday,Member,326
27518,2019-08-15,August,11,No,Thursday,Casual,92
27519,2019-08-15,August,11,No,Thursday,Member,355
27520,2019-08-15,August,12,No,Thursday,Casual,86
27521,2019-08-15,August,12,No,Thursday,Member,440
27522,2019-08-15,August,13,No,Thursday,Casual,93
27523,2019-08-15,August,13,No,Thursday,Member,404
27524,2019-08-15,August,14,No,Thursday,Casual,116
27525,2019-08-15,August,14,No,Thursday,Member,380
27526,2019-08-15,August,15,No,Thursday,Casual,115
27527,2019-08-15,August,15,No,Thursday,Member,472
27528,2019-08-15,August,16,No,Thursday,Casual,63
27529,2019-08-15,August,16,No,Thursday,Member,479
27530,2019-08-15,August,17,No,Thursday,Casual,57
27531,2019-08-15,August,17,No,Thursday,Member,738
27532,2019-08-15,August,18,No,Thursday,Casual,87
27533,2019-08-15,August,18,No,Thursday,Member,1022
27534,2019-08-15,August,19,No,Thursday,Casual,94
27535,2019-08-15,August,19,No,Thursday,Member,704
27536,2019-08-15,August,20,No,Thursday,Casual,64
27537,2019-08-15,August,20,No,Thursday,Member,523
27538,2019-08-15,August,21,No,Thursday,Casual,48
27539,2019-08-15,August,21,No,Thursday,Member,309
27540,2019-08-15,August,22,No,Thursday,Casual,33
27541,2019-08-15,August,22,No,Thursday,Member,229
27542,2019-08-15,August,23,No,Thursday,Casual,28
27543,2019-08-15,August,23,No,Thursday,Member,178
27544,2019-08-16,August,0,No,Friday,Casual,14
27545,2019-08-16,August,0,No,Friday,Member,71
27546,2019-08-16,August,1,No,Friday,Casual,14
27547,2019-08-16,August,1,No,Friday,Member,37
27548,2019-08-16,August,2,No,Friday,Casual,4
27549,2019-08-16,August,2,No,Friday,Member,18
27550,2019-08-16,August,3,No,Friday,Casual,2
27551,2019-08-16,August,3,No,Friday,Member,6
27552,2019-08-16,August,4,No,Friday,Casual,1
27553,2019-08-16,August,4,No,Friday,Member,29
27554,2019-08-16,August,5,No,Friday,Casual,1
27555,2019-08-16,August,5,No,Friday,Member,99
27556,2019-08-16,August,6,No,Friday,Casual,3
27557,2019-08-16,August,6,No,Friday,Member,282
27558,2019-08-16,August,7,No,Friday,Casual,22
27559,2019-08-16,August,7,No,Friday,Member,658
27560,2019-08-16,August,8,No,Friday,Casual,28
27561,2019-08-16,August,8,No,Friday,Member,1100
27562,2019-08-16,August,9,No,Friday,Casual,50
27563,2019-08-16,August,9,No,Friday,Member,670
27564,2019-08-16,August,10,No,Friday,Casual,100
27565,2019-08-16,August,10,No,Friday,Member,387
27566,2019-08-16,August,11,No,Friday,Casual,100
27567,2019-08-16,August,11,No,Friday,Member,464
27568,2019-08-16,August,12,No,Friday,Casual,100
27569,2019-08-16,August,12,No,Friday,Member,473
27570,2019-08-16,August,13,No,Friday,Casual,121
27571,2019-08-16,August,13,No,Friday,Member,465
27572,2019-08-16,August,14,No,Friday,Casual,123
27573,2019-08-16,August,14,No,Friday,Member,490
27574,2019-08-16,August,15,No,Friday,Casual,130
27575,2019-08-16,August,15,No,Friday,Member,569
27576,2019-08-16,August,16,No,Friday,Casual,98
27577,2019-08-16,August,16,No,Friday,Member,877
27578,2019-08-16,August,17,No,Friday,Casual,148
27579,2019-08-16,August,17,No,Friday,Member,1142
27580,2019-08-16,August,18,No,Friday,Casual,133
27581,2019-08-16,August,18,No,Friday,Member,944
27582,2019-08-16,August,19,No,Friday,Casual,112
27583,2019-08-16,August,19,No,Friday,Member,650
27584,2019-08-16,August,20,No,Friday,Casual,88
27585,2019-08-16,August,20,No,Friday,Member,459
27586,2019-08-16,August,21,No,Friday,Casual,84
27587,2019-08-16,August,21,No,Friday,Member,318
27588,2019-08-16,August,22,No,Friday,Casual,69
27589,2019-08-16,August,22,No,Friday,Member,297
27590,2019-08-16,August,23,No,Friday,Casual,54
27591,2019-08-16,August,23,No,Friday,Member,205
27592,2019-08-17,August,0,No,Saturday,Casual,36
27593,2019-08-17,August,0,No,Saturday,Member,153
27594,2019-08-17,August,1,No,Saturday,Casual,28
27595,2019-08-17,August,1,No,Saturday,Member,98
27596,2019-08-17,August,2,No,Saturday,Casual,18
27597,2019-08-17,August,2,No,Saturday,Member,74
27598,2019-08-17,August,3,No,Saturday,Casual,9
27599,2019-08-17,August,3,No,Saturday,Member,34
27600,2019-08-17,August,4,No,Saturday,Casual,2
27601,2019-08-17,August,4,No,Saturday,Member,11
27602,2019-08-17,August,5,No,Saturday,Member,29
27603,2019-08-17,August,6,No,Saturday,Casual,9
27604,2019-08-17,August,6,No,Saturday,Member,67
27605,2019-08-17,August,7,No,Saturday,Casual,25
27606,2019-08-17,August,7,No,Saturday,Member,195
27607,2019-08-17,August,8,No,Saturday,Casual,54
27608,2019-08-17,August,8,No,Saturday,Member,299
27609,2019-08-17,August,9,No,Saturday,Casual,94
27610,2019-08-17,August,9,No,Saturday,Member,538
27611,2019-08-17,August,10,No,Saturday,Casual,137
27612,2019-08-17,August,10,No,Saturday,Member,549
27613,2019-08-17,August,11,No,Saturday,Casual,219
27614,2019-08-17,August,11,No,Saturday,Member,631
27615,2019-08-17,August,12,No,Saturday,Casual,220
27616,2019-08-17,August,12,No,Saturday,Member,642
27617,2019-08-17,August,13,No,Saturday,Casual,210
27618,2019-08-17,August,13,No,Saturday,Member,616
27619,2019-08-17,August,14,No,Saturday,Casual,198
27620,2019-08-17,August,14,No,Saturday,Member,617
27621,2019-08-17,August,15,No,Saturday,Casual,177
27622,2019-08-17,August,15,No,Saturday,Member,572
27623,2019-08-17,August,16,No,Saturday,Casual,197
27624,2019-08-17,August,16,No,Saturday,Member,575
27625,2019-08-17,August,17,No,Saturday,Casual,220
27626,2019-08-17,August,17,No,Saturday,Member,579
27627,2019-08-17,August,18,No,Saturday,Casual,210
27628,2019-08-17,August,18,No,Saturday,Member,561
27629,2019-08-17,August,19,No,Saturday,Casual,187
27630,2019-08-17,August,19,No,Saturday,Member,470
27631,2019-08-17,August,20,No,Saturday,Casual,105
27632,2019-08-17,August,20,No,Saturday,Member,370
27633,2019-08-17,August,21,No,Saturday,Casual,86
27634,2019-08-17,August,21,No,Saturday,Member,284
27635,2019-08-17,August,22,No,Saturday,Casual,98
27636,2019-08-17,August,22,No,Saturday,Member,251
27637,2019-08-17,August,23,No,Saturday,Casual,70
27638,2019-08-17,August,23,No,Saturday,Member,180
27639,2019-08-18,August,0,No,Sunday,Casual,46
27640,2019-08-18,August,0,No,Sunday,Member,171
27641,2019-08-18,August,1,No,Sunday,Casual,35
27642,2019-08-18,August,1,No,Sunday,Member,133
27643,2019-08-18,August,2,No,Sunday,Casual,14
27644,2019-08-18,August,2,No,Sunday,Member,63
27645,2019-08-18,August,3,No,Sunday,Casual,8
27646,2019-08-18,August,3,No,Sunday,Member,37
27647,2019-08-18,August,4,No,Sunday,Casual,5
27648,2019-08-18,August,4,No,Sunday,Member,17
27649,2019-08-18,August,5,No,Sunday,Casual,3
27650,2019-08-18,August,5,No,Sunday,Member,16
27651,2019-08-18,August,6,No,Sunday,Casual,11
27652,2019-08-18,August,6,No,Sunday,Member,52
27653,2019-08-18,August,7,No,Sunday,Casual,20
27654,2019-08-18,August,7,No,Sunday,Member,101
27655,2019-08-18,August,8,No,Sunday,Casual,57
27656,2019-08-18,August,8,No,Sunday,Member,254
27657,2019-08-18,August,9,No,Sunday,Casual,101
27658,2019-08-18,August,9,No,Sunday,Member,418
27659,2019-08-18,August,10,No,Sunday,Casual,134
27660,2019-08-18,August,10,No,Sunday,Member,577
27661,2019-08-18,August,11,No,Sunday,Casual,146
27662,2019-08-18,August,11,No,Sunday,Member,617
27663,2019-08-18,August,12,No,Sunday,Casual,135
27664,2019-08-18,August,12,No,Sunday,Member,612
27665,2019-08-18,August,13,No,Sunday,Casual,136
27666,2019-08-18,August,13,No,Sunday,Member,598
27667,2019-08-18,August,14,No,Sunday,Casual,132
27668,2019-08-18,August,14,No,Sunday,Member,582
27669,2019-08-18,August,15,No,Sunday,Casual,140
27670,2019-08-18,August,15,No,Sunday,Member,561
27671,2019-08-18,August,16,No,Sunday,Casual,138
27672,2019-08-18,August,16,No,Sunday,Member,506
27673,2019-08-18,August,17,No,Sunday,Casual,152
27674,2019-08-18,August,17,No,Sunday,Member,580
27675,2019-08-18,August,18,No,Sunday,Casual,107
27676,2019-08-18,August,18,No,Sunday,Member,532
27677,2019-08-18,August,19,No,Sunday,Casual,132
27678,2019-08-18,August,19,No,Sunday,Member,476
27679,2019-08-18,August,20,No,Sunday,Casual,61
27680,2019-08-18,August,20,No,Sunday,Member,362
27681,2019-08-18,August,21,No,Sunday,Casual,48
27682,2019-08-18,August,21,No,Sunday,Member,266
27683,2019-08-18,August,22,No,Sunday,Casual,32
27684,2019-08-18,August,22,No,Sunday,Member,157
27685,2019-08-18,August,23,No,Sunday,Casual,23
27686,2019-08-18,August,23,No,Sunday,Member,88
27687,2019-08-19,August,0,No,Monday,Casual,15
27688,2019-08-19,August,0,No,Monday,Member,41
27689,2019-08-19,August,1,No,Monday,Casual,4
27690,2019-08-19,August,1,No,Monday,Member,12
27691,2019-08-19,August,2,No,Monday,Casual,6
27692,2019-08-19,August,2,No,Monday,Member,14
27693,2019-08-19,August,3,No,Monday,Casual,1
27694,2019-08-19,August,3,No,Monday,Member,7
27695,2019-08-19,August,4,No,Monday,Member,16
27696,2019-08-19,August,5,No,Monday,Casual,5
27697,2019-08-19,August,5,No,Monday,Member,100
27698,2019-08-19,August,6,No,Monday,Casual,9
27699,2019-08-19,August,6,No,Monday,Member,315
27700,2019-08-19,August,7,No,Monday,Casual,22
27701,2019-08-19,August,7,No,Monday,Member,744
27702,2019-08-19,August,8,No,Monday,Casual,25
27703,2019-08-19,August,8,No,Monday,Member,1186
27704,2019-08-19,August,9,No,Monday,Casual,40
27705,2019-08-19,August,9,No,Monday,Member,593
27706,2019-08-19,August,10,No,Monday,Casual,57
27707,2019-08-19,August,10,No,Monday,Member,313
27708,2019-08-19,August,11,No,Monday,Casual,65
27709,2019-08-19,August,11,No,Monday,Member,267
27710,2019-08-19,August,12,No,Monday,Casual,76
27711,2019-08-19,August,12,No,Monday,Member,346
27712,2019-08-19,August,13,No,Monday,Casual,76
27713,2019-08-19,August,13,No,Monday,Member,313
27714,2019-08-19,August,14,No,Monday,Casual,54
27715,2019-08-19,August,14,No,Monday,Member,316
27716,2019-08-19,August,15,No,Monday,Casual,98
27717,2019-08-19,August,15,No,Monday,Member,393
27718,2019-08-19,August,16,No,Monday,Casual,93
27719,2019-08-19,August,16,No,Monday,Member,613
27720,2019-08-19,August,17,No,Monday,Casual,121
27721,2019-08-19,August,17,No,Monday,Member,1178
27722,2019-08-19,August,18,No,Monday,Casual,115
27723,2019-08-19,August,18,No,Monday,Member,1029
27724,2019-08-19,August,19,No,Monday,Casual,63
27725,2019-08-19,August,19,No,Monday,Member,700
27726,2019-08-19,August,20,No,Monday,Casual,67
27727,2019-08-19,August,20,No,Monday,Member,402
27728,2019-08-19,August,21,No,Monday,Casual,36
27729,2019-08-19,August,21,No,Monday,Member,300
27730,2019-08-19,August,22,No,Monday,Casual,28
27731,2019-08-19,August,22,No,Monday,Member,173
27732,2019-08-19,August,23,No,Monday,Casual,19
27733,2019-08-19,August,23,No,Monday,Member,79
27734,2019-08-20,August,0,No,Tuesday,Casual,6
27735,2019-08-20,August,0,No,Tuesday,Member,35
27736,2019-08-20,August,1,No,Tuesday,Casual,3
27737,2019-08-20,August,1,No,Tuesday,Member,24
27738,2019-08-20,August,2,No,Tuesday,Casual,2
27739,2019-08-20,August,2,No,Tuesday,Member,14
27740,2019-08-20,August,3,No,Tuesday,Casual,4
27741,2019-08-20,August,3,No,Tuesday,Member,6
27742,2019-08-20,August,4,No,Tuesday,Member,19
27743,2019-08-20,August,5,No,Tuesday,Casual,1
27744,2019-08-20,August,5,No,Tuesday,Member,116
27745,2019-08-20,August,6,No,Tuesday,Casual,7
27746,2019-08-20,August,6,No,Tuesday,Member,369
27747,2019-08-20,August,7,No,Tuesday,Casual,24
27748,2019-08-20,August,7,No,Tuesday,Member,862
27749,2019-08-20,August,8,No,Tuesday,Casual,40
27750,2019-08-20,August,8,No,Tuesday,Member,1245
27751,2019-08-20,August,9,No,Tuesday,Casual,38
27752,2019-08-20,August,9,No,Tuesday,Member,588
27753,2019-08-20,August,10,No,Tuesday,Casual,59
27754,2019-08-20,August,10,No,Tuesday,Member,275
27755,2019-08-20,August,11,No,Tuesday,Casual,58
27756,2019-08-20,August,11,No,Tuesday,Member,308
27757,2019-08-20,August,12,No,Tuesday,Casual,69
27758,2019-08-20,August,12,No,Tuesday,Member,379
27759,2019-08-20,August,13,No,Tuesday,Casual,52
27760,2019-08-20,August,13,No,Tuesday,Member,350
27761,2019-08-20,August,14,No,Tuesday,Casual,51
27762,2019-08-20,August,14,No,Tuesday,Member,320
27763,2019-08-20,August,15,No,Tuesday,Casual,54
27764,2019-08-20,August,15,No,Tuesday,Member,403
27765,2019-08-20,August,16,No,Tuesday,Casual,63
27766,2019-08-20,August,16,No,Tuesday,Member,596
27767,2019-08-20,August,17,No,Tuesday,Casual,14
27768,2019-08-20,August,17,No,Tuesday,Member,384
27769,2019-08-20,August,18,No,Tuesday,Casual,47
27770,2019-08-20,August,18,No,Tuesday,Member,581
27771,2019-08-20,August,19,No,Tuesday,Casual,36
27772,2019-08-20,August,19,No,Tuesday,Member,540
27773,2019-08-20,August,20,No,Tuesday,Casual,19
27774,2019-08-20,August,20,No,Tuesday,Member,304
27775,2019-08-20,August,21,No,Tuesday,Casual,22
27776,2019-08-20,August,21,No,Tuesday,Member,198
27777,2019-08-20,August,22,No,Tuesday,Casual,24
27778,2019-08-20,August,22,No,Tuesday,Member,170
27779,2019-08-20,August,23,No,Tuesday,Casual,17
27780,2019-08-20,August,23,No,Tuesday,Member,94
27781,2019-08-21,August,0,No,Wednesday,Casual,12
27782,2019-08-21,August,0,No,Wednesday,Member,48
27783,2019-08-21,August,1,No,Wednesday,Casual,3
27784,2019-08-21,August,1,No,Wednesday,Member,12
27785,2019-08-21,August,2,No,Wednesday,Casual,1
27786,2019-08-21,August,2,No,Wednesday,Member,10
27787,2019-08-21,August,3,No,Wednesday,Member,6
27788,2019-08-21,August,4,No,Wednesday,Member,22
27789,2019-08-21,August,5,No,Wednesday,Casual,4
27790,2019-08-21,August,5,No,Wednesday,Member,110
27791,2019-08-21,August,6,No,Wednesday,Casual,8
27792,2019-08-21,August,6,No,Wednesday,Member,383
27793,2019-08-21,August,7,No,Wednesday,Casual,23
27794,2019-08-21,August,7,No,Wednesday,Member,835
27795,2019-08-21,August,8,No,Wednesday,Casual,38
27796,2019-08-21,August,8,No,Wednesday,Member,1319
27797,2019-08-21,August,9,No,Wednesday,Casual,40
27798,2019-08-21,August,9,No,Wednesday,Member,614
27799,2019-08-21,August,10,No,Wednesday,Casual,41
27800,2019-08-21,August,10,No,Wednesday,Member,320
27801,2019-08-21,August,11,No,Wednesday,Casual,57
27802,2019-08-21,August,11,No,Wednesday,Member,378
27803,2019-08-21,August,12,No,Wednesday,Casual,66
27804,2019-08-21,August,12,No,Wednesday,Member,440
27805,2019-08-21,August,13,No,Wednesday,Casual,65
27806,2019-08-21,August,13,No,Wednesday,Member,370
27807,2019-08-21,August,14,No,Wednesday,Casual,79
27808,2019-08-21,August,14,No,Wednesday,Member,362
27809,2019-08-21,August,15,No,Wednesday,Casual,82
27810,2019-08-21,August,15,No,Wednesday,Member,439
27811,2019-08-21,August,16,No,Wednesday,Casual,102
27812,2019-08-21,August,16,No,Wednesday,Member,706
27813,2019-08-21,August,17,No,Wednesday,Casual,101
27814,2019-08-21,August,17,No,Wednesday,Member,1299
27815,2019-08-21,August,18,No,Wednesday,Casual,107
27816,2019-08-21,August,18,No,Wednesday,Member,963
27817,2019-08-21,August,19,No,Wednesday,Casual,87
27818,2019-08-21,August,19,No,Wednesday,Member,692
27819,2019-08-21,August,20,No,Wednesday,Casual,63
27820,2019-08-21,August,20,No,Wednesday,Member,504
27821,2019-08-21,August,21,No,Wednesday,Casual,56
27822,2019-08-21,August,21,No,Wednesday,Member,350
27823,2019-08-21,August,22,No,Wednesday,Casual,32
27824,2019-08-21,August,22,No,Wednesday,Member,272
27825,2019-08-21,August,23,No,Wednesday,Casual,24
27826,2019-08-21,August,23,No,Wednesday,Member,123
27827,2019-08-22,August,0,No,Thursday,Casual,14
27828,2019-08-22,August,0,No,Thursday,Member,49
27829,2019-08-22,August,1,No,Thursday,Casual,12
27830,2019-08-22,August,1,No,Thursday,Member,26
27831,2019-08-22,August,2,No,Thursday,Casual,3
27832,2019-08-22,August,2,No,Thursday,Member,8
27833,2019-08-22,August,3,No,Thursday,Casual,3
27834,2019-08-22,August,3,No,Thursday,Member,9
27835,2019-08-22,August,4,No,Thursday,Casual,2
27836,2019-08-22,August,4,No,Thursday,Member,21
27837,2019-08-22,August,5,No,Thursday,Casual,4
27838,2019-08-22,August,5,No,Thursday,Member,102
27839,2019-08-22,August,6,No,Thursday,Casual,15
27840,2019-08-22,August,6,No,Thursday,Member,375
27841,2019-08-22,August,7,No,Thursday,Casual,16
27842,2019-08-22,August,7,No,Thursday,Member,785
27843,2019-08-22,August,8,No,Thursday,Casual,47
27844,2019-08-22,August,8,No,Thursday,Member,1218
27845,2019-08-22,August,9,No,Thursday,Casual,41
27846,2019-08-22,August,9,No,Thursday,Member,634
27847,2019-08-22,August,10,No,Thursday,Casual,73
27848,2019-08-22,August,10,No,Thursday,Member,318
27849,2019-08-22,August,11,No,Thursday,Casual,68
27850,2019-08-22,August,11,No,Thursday,Member,313
27851,2019-08-22,August,12,No,Thursday,Casual,68
27852,2019-08-22,August,12,No,Thursday,Member,412
27853,2019-08-22,August,13,No,Thursday,Casual,88
27854,2019-08-22,August,13,No,Thursday,Member,379
27855,2019-08-22,August,14,No,Thursday,Casual,71
27856,2019-08-22,August,14,No,Thursday,Member,353
27857,2019-08-22,August,15,No,Thursday,Casual,73
27858,2019-08-22,August,15,No,Thursday,Member,417
27859,2019-08-22,August,16,No,Thursday,Casual,78
27860,2019-08-22,August,16,No,Thursday,Member,730
27861,2019-08-22,August,17,No,Thursday,Casual,87
27862,2019-08-22,August,17,No,Thursday,Member,1276
27863,2019-08-22,August,18,No,Thursday,Casual,134
27864,2019-08-22,August,18,No,Thursday,Member,1166
27865,2019-08-22,August,19,No,Thursday,Casual,91
27866,2019-08-22,August,19,No,Thursday,Member,746
27867,2019-08-22,August,20,No,Thursday,Casual,49
27868,2019-08-22,August,20,No,Thursday,Member,504
27869,2019-08-22,August,21,No,Thursday,Casual,47
27870,2019-08-22,August,21,No,Thursday,Member,322
27871,2019-08-22,August,22,No,Thursday,Casual,51
27872,2019-08-22,August,22,No,Thursday,Member,249
27873,2019-08-22,August,23,No,Thursday,Casual,19
27874,2019-08-22,August,23,No,Thursday,Member,156
27875,2019-08-23,August,0,No,Friday,Casual,24
27876,2019-08-23,August,0,No,Friday,Member,91
27877,2019-08-23,August,1,No,Friday,Casual,25
27878,2019-08-23,August,1,No,Friday,Member,30
27879,2019-08-23,August,2,No,Friday,Casual,15
27880,2019-08-23,August,2,No,Friday,Member,23
27881,2019-08-23,August,3,No,Friday,Casual,16
27882,2019-08-23,August,3,No,Friday,Member,5
27883,2019-08-23,August,4,No,Friday,Casual,2
27884,2019-08-23,August,4,No,Friday,Member,22
27885,2019-08-23,August,5,No,Friday,Casual,5
27886,2019-08-23,August,5,No,Friday,Member,70
27887,2019-08-23,August,6,No,Friday,Casual,13
27888,2019-08-23,August,6,No,Friday,Member,322
27889,2019-08-23,August,7,No,Friday,Casual,25
27890,2019-08-23,August,7,No,Friday,Member,690
27891,2019-08-23,August,8,No,Friday,Casual,45
27892,2019-08-23,August,8,No,Friday,Member,1171
27893,2019-08-23,August,9,No,Friday,Casual,39
27894,2019-08-23,August,9,No,Friday,Member,593
27895,2019-08-23,August,10,No,Friday,Casual,31
27896,2019-08-23,August,10,No,Friday,Member,195
